Pick 3 Morning,9,28,2013,2,G,*,B22,*,B27,*,B10,*,H,,B25,,B12,,B13,,9,5,0,14,N
Pick 3 Morning,9,28,2013,3,G,*,B22,*,B27,*,B10,*,H,,B25,,B12,,B13,,7,6,7,20,N
Pick 3 Morning,9,28,2013,4,G,*,B22,*,B27,*,B10,*,H,,B25,,B12,,B13,,5,2,7,14,N
Pick 3 Morning,9,30,2013,1,G,*,B28,*,B9,*,B18,*,H,,B22,,B27,,B25,,4,7,8,19,N
Pick 3 Morning,9,30,2013,2,G,*,B28,*,B9,*,B18,*,H,,B22,,B27,,B25,,9,5,5,19,N
Pick 3 Morning,9,30,2013,3,G,*,B28,*,B9,*,B18,*,H,,B22,,B27,,B25,,9,7,5,21,N
Pick 3 Morning,9,30,2013,4,G,*,B28,*,B9,*,B18,*,H,,B22,,B27,,B25,,8,7,1,16,N
Pick 3 Morning,10,1,2013,1,H,*,B11,*,B20,*,B10,*,I,,B25,,B27,,B18,,0,4,1,5,N
Pick 3 Morning,10,1,2013,2,H,*,B11,*,B20,*,B10,*,I,,B25,,B27,,B18,,1,4,5,10,N
Pick 3 Morning,10,1,2013,3,H,*,B11,*,B20,*,B10,*,I,,B25,,B27,,B18,,1,1,6,8,N
Pick 3 Morning,10,1,2013,4,H,*,B11,*,B20,*,B10,*,I,,B25,,B27,,B18,,6,5,8,19,N
Pick 3 Morning,10,2,2013,1,H,*,B17,*,B28,*,B25,*,I,,B10,,B20,,B18,,6,2,5,13,N
Pick 3 Morning,10,2,2013,2,H,*,B17,*,B28,*,B25,*,I,,B10,,B20,,B18,,4,5,1,10,N
Pick 3 Morning,10,2,2013,3,H,*,B17,*,B28,*,B25,*,I,,B10,,B20,,B18,,4,0,9,13,N
Pick 3 Morning,10,2,2013,4,H,*,B17,*,B28,*,B25,*,I,,B10,,B20,,B18,,7,1,4,12,N
Pick 3 Morning,10,3,2013,1,H,*,B20,*,B24,*,B10,*,I,,B28,,B13,,B18,,2,0,9,11,N
Pick 3 Morning,10,3,2013,2,H,*,B20,*,B24,*,B10,*,I,,B28,,B13,,B18,,1,7,1,9,N
Pick 3 Morning,10,3,2013,3,H,*,B20,*,B24,*,B10,*,I,,B28,,B13,,B18,,5,0,7,12,N
Pick 3 Morning,10,3,2013,4,H,*,B20,*,B24,*,B10,*,I,,B28,,B13,,B18,,6,3,8,17,N
Pick 3 Morning,10,4,2013,1,H,*,B17,*,B19,*,B22,*,I,,B28,,B10,,B9,,4,4,9,17,N
Pick 3 Morning,10,4,2013,2,H,*,B17,*,B19,*,B22,*,I,,B28,,B10,,B9,,8,9,5,22,N
Pick 3 Morning,10,4,2013,3,H,*,B17,*,B19,*,B22,*,I,,B28,,B10,,B9,,7,6,3,16,N
Pick 3 Morning,10,4,2013,4,H,*,B17,*,B19,*,B22,*,I,,B28,,B10,,B9,,5,0,4,9,N
Pick 3 Morning,10,5,2013,1,H,*,B20,*,B28,*,B29,*,I,,B22,,B18,,B9,,2,8,6,16,N
Pick 3 Morning,10,5,2013,2,H,*,B20,*,B28,*,B29,*,I,,B22,,B18,,B9,,0,1,8,9,N
Pick 3 Morning,10,5,2013,3,H,*,B20,*,B28,*,B29,*,I,,B22,,B18,,B9,,8,6,6,20,N
Pick 3 Morning,10,5,2013,4,H,*,B20,*,B28,*,B29,*,I,,B22,,B18,,B9,,7,3,7,17,N
Pick 3 Morning,10,7,2013,1,H,*,B10,*,B17,*,B25,*,I,,B22,,B24,,B18,,2,2,8,12,N
Pick 3 Morning,10,7,2013,2,H,*,B10,*,B17,*,B25,*,I,,B22,,B24,,B18,,4,0,2,6,N
Pick 3 Morning,10,7,2013,3,H,*,B10,*,B17,*,B25,*,I,,B22,,B24,,B18,,3,8,3,14,N
Pick 3 Morning,10,7,2013,4,H,*,B10,*,B17,*,B25,*,I,,B22,,B24,,B18,,7,8,9,24,N
Pick 3 Morning,10,8,2013,1,H,*,B29,*,B27,*,B9,*,I,,B28,,B25,,B20,,4,4,9,17,N
Pick 3 Morning,10,8,2013,2,H,*,B29,*,B27,*,B9,*,I,,B28,,B25,,B20,,8,5,1,14,N
Pick 3 Morning,10,8,2013,3,H,*,B29,*,B27,*,B9,*,I,,B28,,B25,,B20,,0,7,5,12,N
Pick 3 Morning,10,8,2013,4,H,*,B29,*,B27,*,B9,*,I,,B28,,B25,,B20,,0,9,2,11,N
Pick 3 Morning,10,9,2013,1,H,*,B27,*,B19,*,B18,*,I,,B12,,B24,,B11,,4,0,9,13,N
Pick 3 Morning,10,9,2013,2,H,*,B27,*,B19,*,B18,*,I,,B12,,B24,,B11,,8,5,3,16,N
Pick 3 Morning,10,9,2013,3,H,*,B27,*,B19,*,B18,*,I,,B12,,B24,,B11,,1,5,6,12,N
Pick 3 Morning,10,9,2013,4,H,*,B27,*,B19,*,B18,*,I,,B12,,B24,,B11,,9,8,2,19,N
Pick 3 Morning,10,10,2013,1,H,*,B22,*,B24,*,B27,*,I,,B12,,B19,,B20,,4,1,3,8,N
Pick 3 Morning,10,10,2013,2,H,*,B22,*,B24,*,B27,*,I,,B12,,B19,,B20,,2,1,2,5,N
Pick 3 Morning,10,10,2013,3,H,*,B22,*,B24,*,B27,*,I,,B12,,B19,,B20,,3,4,5,12,N
Pick 3 Morning,10,10,2013,4,H,*,B22,*,B24,*,B27,*,I,,B12,,B19,,B20,,0,0,3,3,N
Pick 3 Morning,10,11,2013,1,H,*,B17,*,B13,*,B18,*,I,,B25,,B22,,B28,,3,1,9,13,N
Pick 3 Morning,10,11,2013,2,H,*,B17,*,B13,*,B18,*,I,,B25,,B22,,B28,,8,5,5,18,N
Pick 3 Morning,10,11,2013,3,H,*,B17,*,B13,*,B18,*,I,,B25,,B22,,B28,,9,7,5,21,N
Pick 3 Morning,10,11,2013,4,H,*,B17,*,B13,*,B18,*,I,,B25,,B22,,B28,,8,6,9,23,N
Pick 3 Morning,10,12,2013,1,H,*,B12,*,B28,*,B20,*,I,,B13,,B29,,B24,,7,0,6,13,N
Pick 3 Morning,10,12,2013,2,H,*,B12,*,B28,*,B20,*,I,,B13,,B29,,B24,,8,7,3,18,N
Pick 3 Morning,10,12,2013,3,H,*,B12,*,B28,*,B20,*,I,,B13,,B29,,B24,,9,9,8,26,N
Pick 3 Morning,10,12,2013,4,H,*,B12,*,B28,*,B20,*,I,,B13,,B29,,B24,,5,5,2,12,N
Pick 3 Morning,10,14,2013,1,H,*,B19,*,B10,*,B13,*,I,,B24,,B17,,B18,,8,1,4,13,N
Pick 3 Morning,10,14,2013,2,H,*,B19,*,B10,*,B13,*,I,,B24,,B17,,B18,,7,5,5,17,N
Pick 3 Morning,10,14,2013,3,H,*,B19,*,B10,*,B13,*,I,,B24,,B17,,B18,,1,7,0,8,N
Pick 3 Morning,10,14,2013,4,H,*,B19,*,B10,*,B13,*,I,,B24,,B17,,B18,,0,2,2,4,N
Pick 3 Morning,10,15,2013,1,H,*,B19,*,B18,*,B9,*,I,,B12,,B10,,B24,,5,3,2,10,N
Pick 3 Morning,10,15,2013,2,H,*,B19,*,B18,*,B9,*,I,,B12,,B10,,B24,,6,6,8,20,N
Pick 3 Morning,10,15,2013,3,H,*,B19,*,B18,*,B9,*,I,,B12,,B10,,B24,,4,0,9,13,N
Pick 3 Morning,10,15,2013,4,H,*,B19,*,B18,*,B9,*,I,,B12,,B10,,B24,,8,9,6,23,N
Pick 3 Morning,10,16,2013,1,H,*,B20,*,B27,*,B10,*,I,,B9,,B24,,B12,,9,6,0,15,N
Pick 3 Morning,10,16,2013,2,H,*,B20,*,B27,*,B10,*,I,,B9,,B24,,B12,,7,4,8,19,N
Pick 3 Morning,10,16,2013,3,H,*,B20,*,B27,*,B10,*,I,,B9,,B24,,B12,,8,2,8,18,N
Pick 3 Morning,10,16,2013,4,H,*,B20,*,B27,*,B10,*,I,,B9,,B24,,B12,,6,5,0,11,N
Pick 3 Morning,10,17,2013,1,H,*,B18,*,B20,*,B27,*,I,,B12,,B19,,B17,,2,5,1,8,N
Pick 3 Morning,10,17,2013,2,H,*,B18,*,B20,*,B27,*,I,,B12,,B19,,B17,,7,3,9,19,N
Pick 3 Morning,10,17,2013,3,H,*,B18,*,B20,*,B27,*,I,,B12,,B19,,B17,,3,4,0,7,N
Pick 3 Morning,10,17,2013,4,H,*,B18,*,B20,*,B27,*,I,,B12,,B19,,B17,,6,2,8,16,N
Pick 3 Morning,10,18,2013,1,H,*,B11,*,B13,*,B28,*,I,,B17,,B19,,B18,,6,4,0,10,N
Pick 3 Morning,10,18,2013,2,H,*,B11,*,B13,*,B28,*,I,,B17,,B19,,B18,,9,6,8,23,N
Pick 3 Morning,10,18,2013,3,H,*,B11,*,B13,*,B28,*,I,,B17,,B19,,B18,,6,5,4,15,N
Pick 3 Morning,10,18,2013,4,H,*,B11,*,B13,*,B28,*,I,,B17,,B19,,B18,,6,6,1,13,N
Pick 3 Morning,10,19,2013,1,H,*,B10,*,B29,*,B18,*,I,,B17,,B13,,B9,,1,1,6,8,N
Pick 3 Morning,10,19,2013,2,H,*,B10,*,B29,*,B18,*,I,,B17,,B13,,B9,,5,7,5,17,N
Pick 3 Morning,10,19,2013,3,H,*,B10,*,B29,*,B18,*,I,,B17,,B13,,B9,,1,9,4,14,N
Pick 3 Morning,10,19,2013,4,H,*,B10,*,B29,*,B18,*,I,,B17,,B13,,B9,,4,2,9,15,N
Pick 3 Morning,10,21,2013,1,H,*,B19,*,B9,*,B11,*,I,,B12,,B20,,B13,,0,3,6,9,N
Pick 3 Morning,10,21,2013,2,H,*,B19,*,B9,*,B11,*,I,,B12,,B20,,B13,,3,5,9,17,N
Pick 3 Morning,10,21,2013,3,H,*,B19,*,B9,*,B11,*,I,,B12,,B20,,B13,,3,3,4,10,N
Pick 3 Morning,10,21,2013,4,H,*,B19,*,B9,*,B11,*,I,,B12,,B20,,B13,,8,9,9,26,N
Pick 3 Morning,10,22,2013,1,H,*,B29,*,B22,*,B24,*,I,,B25,,B10,,B18,,3,3,3,9,N
Pick 3 Morning,10,22,2013,2,H,*,B29,*,B22,*,B24,*,I,,B25,,B10,,B18,,9,2,2,13,N
Pick 3 Morning,10,22,2013,3,H,*,B29,*,B22,*,B24,*,I,,B25,,B10,,B18,,0,7,3,10,N
Pick 3 Morning,10,22,2013,4,H,*,B29,*,B22,*,B24,*,I,,B25,,B10,,B18,,6,3,3,12,N
Pick 3 Morning,10,23,2013,1,H,*,B24,*,B29,*,B9,*,I,,B18,,B25,,B20,,9,6,3,18,N
Pick 3 Morning,10,23,2013,2,H,*,B24,*,B29,*,B9,*,I,,B18,,B25,,B20,,0,6,6,12,N
Pick 3 Morning,10,23,2013,3,H,*,B24,*,B29,*,B9,*,I,,B18,,B25,,B20,,3,3,1,7,N
Pick 3 Morning,10,23,2013,4,H,*,B24,*,B29,*,B9,*,I,,B18,,B25,,B20,,1,8,1,10,N
Pick 3 Morning,10,24,2013,1,H,*,B12,*,B29,*,B25,*,I,,B17,,B10,,B28,,9,4,8,21,N
Pick 3 Morning,10,24,2013,2,H,*,B12,*,B29,*,B25,*,I,,B17,,B10,,B28,,5,4,5,14,N
Pick 3 Morning,10,24,2013,3,H,*,B12,*,B29,*,B25,*,I,,B17,,B10,,B28,,7,1,3,11,N
Pick 3 Morning,10,24,2013,4,H,*,B12,*,B29,*,B25,*,I,,B17,,B10,,B28,,3,7,1,11,N
Pick 3 Morning,10,25,2013,1,H,*,B27,*,B10,*,B11,*,I,,B17,,B25,,B19,,5,6,0,11,N
Pick 3 Morning,10,25,2013,2,H,*,B27,*,B10,*,B11,*,I,,B17,,B25,,B19,,1,5,6,12,N
Pick 3 Morning,10,25,2013,3,H,*,B27,*,B10,*,B11,*,I,,B17,,B25,,B19,,9,5,5,19,N
Pick 3 Morning,10,25,2013,4,H,*,B27,*,B10,*,B11,*,I,,B17,,B25,,B19,,9,5,4,18,N
Pick 3 Morning,10,26,2013,1,H,*,B22,*,B19,*,B25,*,I,,B29,,B24,,B20,,2,6,5,13,N
Pick 3 Morning,10,26,2013,2,H,*,B22,*,B19,*,B25,*,I,,B29,,B24,,B20,,5,8,3,16,N
Pick 3 Morning,10,26,2013,3,H,*,B22,*,B19,*,B25,*,I,,B29,,B24,,B20,,9,4,2,15,N
Pick 3 Morning,10,26,2013,4,H,*,B22,*,B19,*,B25,*,I,,B29,,B24,,B20,,7,4,4,15,N
Pick 3 Morning,10,28,2013,1,H,*,B22,*,B19,*,B20,*,I,,B10,,B25,,B12,,1,7,3,11,N
Pick 3 Morning,10,28,2013,2,H,*,B22,*,B19,*,B20,*,I,,B10,,B25,,B12,,1,9,0,10,N
Pick 3 Morning,10,28,2013,3,H,*,B22,*,B19,*,B20,*,I,,B10,,B25,,B12,,8,0,8,16,N
Pick 3 Morning,10,28,2013,4,H,*,B22,*,B19,*,B20,*,I,,B10,,B25,,B12,,2,0,4,6,N
Pick 3 Morning,10,29,2013,1,H,*,B20,*,B24,*,B12,*,I,,B25,,B17,,B11,,7,3,4,14,N
Pick 3 Morning,10,29,2013,2,H,*,B20,*,B24,*,B12,*,I,,B25,,B17,,B11,,3,9,9,21,N
Pick 3 Morning,10,29,2013,3,H,*,B20,*,B24,*,B12,*,I,,B25,,B17,,B11,,6,9,3,18,N
Pick 3 Morning,10,29,2013,4,H,*,B20,*,B24,*,B12,*,I,,B25,,B17,,B11,,4,5,3,12,N
Pick 3 Morning,10,30,2013,1,H,*,B27,*,B13,*,B18,*,I,,B10,,B20,,B9,,2,3,9,14,N
Pick 3 Morning,10,30,2013,2,H,*,B27,*,B13,*,B18,*,I,,B10,,B20,,B9,,0,8,0,8,N
Pick 3 Morning,10,30,2013,3,H,*,B27,*,B13,*,B18,*,I,,B10,,B20,,B9,,9,4,8,21,N
Pick 3 Morning,10,30,2013,4,H,*,B27,*,B13,*,B18,*,I,,B10,,B20,,B9,,2,3,3,8,N
Pick 3 Morning,10,31,2013,1,H,*,B10,*,B24,*,B22,*,I,,B25,,B27,,B11,,2,6,4,12,N
Pick 3 Morning,10,31,2013,2,H,*,B10,*,B24,*,B22,*,I,,B25,,B27,,B11,,8,4,5,17,N
Pick 3 Morning,10,31,2013,3,H,*,B10,*,B24,*,B22,*,I,,B25,,B27,,B11,,0,3,2,5,N
Pick 3 Morning,10,31,2013,4,H,*,B10,*,B24,*,B22,*,I,,B25,,B27,,B11,,4,1,1,6,N
Pick 3 Morning,11,1,2013,1,I,*,B29,*,B10,*,B9,*,J,,B24,,B13,,B17,,5,1,1,7,N
Pick 3 Morning,11,1,2013,2,I,*,B29,*,B10,*,B9,*,J,,B24,,B13,,B17,,5,2,2,9,N
Pick 3 Morning,11,1,2013,3,I,*,B29,*,B10,*,B9,*,J,,B24,,B13,,B17,,1,2,5,8,N
Pick 3 Morning,11,1,2013,4,I,*,B29,*,B10,*,B9,*,J,,B24,,B13,,B17,,7,1,8,16,N
Pick 3 Morning,11,2,2013,1,I,*,B13,*,B18,*,B22,*,J,,B12,,B9,,B11,,7,5,2,14,N
Pick 3 Morning,11,2,2013,2,I,*,B13,*,B18,*,B22,*,J,,B12,,B9,,B11,,9,7,7,23,N
Pick 3 Morning,11,2,2013,3,I,*,B13,*,B18,*,B22,*,J,,B12,,B9,,B11,,0,8,8,16,N
Pick 3 Morning,11,2,2013,4,I,*,B13,*,B18,*,B22,*,J,,B12,,B9,,B11,,4,7,3,14,N
Pick 3 Morning,11,4,2013,1,I,*,B25,*,B12,*,B17,*,J,,B19,,B29,,B18,,7,6,8,21,N
Pick 3 Morning,11,4,2013,2,I,*,B25,*,B12,*,B17,*,J,,B19,,B29,,B18,,8,1,2,11,N
Pick 3 Morning,11,4,2013,3,I,*,B25,*,B12,*,B17,*,J,,B19,,B29,,B18,,4,3,2,9,N
Pick 3 Morning,11,4,2013,4,I,*,B25,*,B12,*,B17,*,J,,B19,,B29,,B18,,2,2,8,12,N
